#auto generated file!
6.0;0.0;0.0;0.0
12.0;0.35714285714285715;0.0;0.0
18.0;13.392857142857142;1.25;0.0
24.0;44.642857142857146;0.0;0.0
30.0;71.42857142857143;1.5;0.0
36.0;70.71428571428571;0.5;0.0
42.0;83.57142857142857;1.5;0.0
48.0;82.67857142857143;1.0;0.0
54.0;89.46428571428571;0.0;0.0
60.0;93.57142857142857;2.5;0.0
66.0;83.57142857142857;1.0;0.0
72.0;86.42857142857143;0.5;0.0
78.0;85.71428571428571;3.5;0.0
84.0;83.57142857142857;0.5;0.0
90.0;81.42857142857143;0.5;0.0
96.0;86.07142857142857;2.5;0.0
102.0;86.78571428571429;1.5;0.0
108.0;77.5;2.125;0.0
114.0;89.82142857142857;2.0;0.0
120.0;90.71428571428571;1.5;0.0
126.0;85.0;1.5;0.0
132.0;83.21428571428571;1.5;0.0
138.0;82.32142857142857;0.5;0.0
144.0;82.85714285714286;2.75;0.0
150.0;83.75;0.5;0.0
156.0;78.57142857142857;1.25;0.0
162.0;76.42857142857143;2.5;0.0
168.0;79.64285714285714;1.5;0.0
174.0;81.60714285714286;2.0;0.0
180.0;80.71428571428571;1.5;0.0
186.0;80.35714285714286;2.25;0.0
192.0;66.07142857142857;2.25;0.0
198.0;73.03571428571429;0.5;0.0
204.0;80.89285714285714;1.0;0.0
210.0;82.14285714285714;1.25;0.0
216.0;75.0;0.75;0.0
222.0;73.03571428571429;1.0;0.0
228.0;75.35714285714286;3.0;0.0
234.0;83.57142857142857;1.5;0.0
240.0;82.14285714285714;0.5;0.0
246.0;77.14285714285714;2.25;0.0
252.0;62.857142857142854;1.75;0.0
258.0;73.39285714285714;2.75;0.0
264.0;84.28571428571429;2.125;0.0
270.0;80.35714285714286;2.75;0.0
276.0;82.14285714285714;1.25;0.0
282.0;69.46428571428571;1.25;0.0
288.0;73.21428571428571;0.5;0.0
294.0;74.46428571428571;1.5;0.0
300.0;81.07142857142857;2.25;0.0
306.0;73.92857142857143;0.5;0.0
312.0;65.35714285714286;1.5;0.0
318.0;63.92857142857143;0.5;0.0
324.0;81.60714285714286;2.875;0.0
330.0;70.35714285714286;0.75;0.0
336.0;70.71428571428571;0.5;0.0
342.0;59.285714285714285;0.0;0.0
348.0;78.57142857142857;1.625;0.0
354.0;82.5;1.5;0.0
360.0;76.60714285714286;1.0;0.0
366.0;80.71428571428571;2.0;0.0
372.0;64.28571428571429;1.0;0.0
378.0;62.142857142857146;1.0;0.0
384.0;73.75;0.75;0.0
390.0;80.0;1.25;0.0
396.0;66.07142857142857;0.5;0.0
402.0;69.46428571428571;0.5;0.0
408.0;71.07142857142857;2.5;0.0
414.0;80.35714285714286;1.5;0.0
420.0;77.5;1.25;0.0
426.0;78.57142857142857;1.5;0.0
432.0;78.21428571428571;0.0;0.0
438.0;71.96428571428571;1.5;0.0
444.0;72.14285714285714;1.5;0.0
450.0;75.71428571428571;1.75;0.0
456.0;65.0;0.0;0.0
462.0;63.92857142857143;2.75;0.0
468.0;75.53571428571429;0.75;0.0
474.0;75.53571428571429;1.0;0.0
480.0;70.35714285714286;2.75;0.0
486.0;70.71428571428571;0.5;0.0
492.0;70.89285714285714;1.5;0.0
498.0;67.85714285714286;0.5;0.0
504.0;71.60714285714286;3.0;0.0
510.0;65.89285714285714;0.5;0.0
516.0;64.28571428571429;0.0;0.0
522.0;58.57142857142857;1.0;0.0
528.0;66.07142857142857;1.75;0.0
534.0;79.64285714285714;1.0;0.0
540.0;79.28571428571429;1.25;0.0
546.0;72.5;1.5;0.0
552.0;69.64285714285714;1.5;0.0
558.0;78.57142857142857;1.0;0.0
564.0;73.57142857142857;1.5;0.0
570.0;73.92857142857143;0.5;0.0
576.0;75.71428571428571;0.75;0.0
582.0;61.42857142857143;1.0;0.0
588.0;63.392857142857146;1.5;0.0
594.0;76.78571428571429;0.5;0.0
600.0;74.28571428571429;0.5;0.0
606.0;67.85714285714286;0.5;0.0
612.0;74.64285714285714;1.0;0.0
618.0;69.46428571428571;0.5;0.0
624.0;71.78571428571429;1.75;0.0
630.0;73.75;1.25;0.0
636.0;64.64285714285714;2.25;0.0
642.0;63.75;1.0;0.0
648.0;67.67857142857143;3.0;0.0
654.0;84.10714285714286;1.5;0.0
660.0;75.71428571428571;2.0;0.0
666.0;69.28571428571429;0.5;0.0
672.0;70.35714285714286;2.5;0.0
678.0;66.96428571428571;0.5;0.0
684.0;75.0;1.75;0.0
690.0;75.17857142857143;3.25;0.0
696.0;65.71428571428571;1.5;0.0
702.0;67.5;0.5;0.0
708.0;79.46428571428571;1.5;0.0
714.0;71.96428571428571;2.5;0.0
720.0;66.42857142857143;2.0;0.0
